"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT1G10360","Symbols: ATGSTU18, GST29, GSTU18 | glutathione S-transferase TAU 18 | chr1:3395558-3396849 REVERSE LENGTH=907",0.097324,0.097324,0.641459,1,0.898851,22.2347,85.8616,4.3852,8,1,8,34,34,34,"<.0001","<.0001","0.001",10.66541,10.10163,2.98852,3.65e-10,1.18e-09,0.003589,1,1,1,3,1
"AT1G10380","Symbols:  | Putative membrane lipoprotein | chr1:3400606-3402324 FORWARD LENGTH=1232",0.022467,0.022467,0.240901,1,0.937825,52.4817,55.8072,6.63888,8,1,8,34,34,34,"<.0001","<.0001","<.0001",16.1711,7.941904,4.486935,4.91e-15,1.07e-07,0.000154,1,1,1,3,1
"AT1G10410","Symbols:  | Protein of unknown function (DUF1336) | chr1:3416680-3419639 REVERSE LENGTH=1995",0.074175,0.074175,1.086919,1,0.954504,26.7409,462.218,3.71881,8,1,8,34,34,34,"<.0001","<.0001","0.0032",11.79209,20.64375,2.492672,3.57e-11,5.65e-19,0.01005,1,1,1,3,1
"AT1G10470","Symbols: ARR4, MEE7, ATRR1, IBC7 | response regulator 4 | chr1:3442327-3443957 REVERSE LENGTH=1275",0.041779,0.041779,0.308165,1,0.909618,24.2958,128.138,3.75565,8,1,8,34,34,34,"<.0001","<.0001","0.003",11.20202,12.35195,2.520731,1.2e-10,1.12e-11,0.00949,1,1,1,3,1
"AT1G10660","Symbols:  | unknown protein; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G62960.1); Has 155 Blast hits to 154 proteins in 22 sp",0.030917,0.030917,0.163713,1,0.8741,19.6294,53.6323,4.6599,8,1,8,34,34,34,"<.0001","<.0001","0.0007",9.926494,7.757882,3.185643,1.69e-09,1.58e-07,0.002381,1,1,1,3,1
"AT1G10810","Symbols:  | NAD(P)-linked oxidoreductase superfamily protein | chr1:3599271-3600877 FORWARD LENGTH=1253",0.033594,0.033594,0.164415,1,0.863782,6.40268,114.013,5.2562,8,1,8,34,34,34,"<.0001","<.0001","0.0003",4.341892,11.67379,3.599159,0.000209,4.54e-11,0.000998,1,1,1,3,1
"AT1G10960","Symbols: ATFD1, FD1 | ferredoxin 1 | chr1:3664386-3665039 FORWARD LENGTH=654",0.054371,0.054371,1.400962,1,0.974127,58.061,769.184,5.3461,8,1,8,34,34,34,"<.0001","<.0001","0.0002",16.85482,24.20485,3.659834,1.26e-15,4.47e-22,0.000878,1,1,1,3,1
"AT1G10990","Symbols:  | unknown protein; Has 4 Blast hits to 4 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 4; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr1:3670278-3671187 REVERSE LENGTH=832",0.048154,0.048154,0.470056,1,0.931704,35.8568,104.416,7.8641,8,1,8,34,34,34,"<.0001","<.0001","<.0001",13.65253,11.17467,5.199812,8.02e-13,1.27e-10,3.44e-05,1,1,1,3,1
"AT1G11080","Symbols: scpl31 | serine carboxypeptidase-like 31 | chr1:3694672-3697808 REVERSE LENGTH=1674",0.062424,0.062424,0.162982,1,0.744659,5.70136,14.0233,3.39529,8,1,8,34,34,34,"0.0001","0.0007","0.0057",3.895447,3.174848,2.243069,0.000536,0.002435,0.016821,1,1,1,3,1
"AT1G11170","Symbols:  | Protein of unknown function (DUF707) | chr1:3740765-3744675 FORWARD LENGTH=1763",0.012545,0.012545,0.069394,1,0.879477,24.0643,0.83666,6.78648,8,1,8,34,34,34,"<.0001","0.3668","<.0001",11.14364,0.435577,4.576263,1.35e-10,0.548456,0.000128,1,0,1,2,0.666667
"AT1G11190","Symbols: BFN1, ENDO1 | bifunctional nuclease i | chr1:3750066-3752780 REVERSE LENGTH=1274",0.07806,0.07806,0.355475,1,0.855069,14.7276,3.54954,9.02796,8,1,8,33,33,33,"<.0001","0.0684","<.0001",8.167782,1.164958,5.743256,6.68e-08,0.1468,1.1e-05,1,0,1,2,0.666667
"AT1G11220","Symbols:  | Protein of unknown function (DUF761) | chr1:3759862-3761165 REVERSE LENGTH=1093",0.055766,0.055766,0.548269,1,0.932192,24.947,85.2596,22.7124,8,1,8,34,34,34,"<.0001","<.0001","<.0001",11.36382,10.06406,10.79328,8.6e-11,1.27e-09,2.8e-10,1,1,1,3,1
"AT1G11330","Symbols:  | S-locus lectin protein kinase family protein | chr1:3810093-3813558 FORWARD LENGTH=2950",0.12227,0.12227,0.861009,1,0.905328,23.7592,106.304,3.03317,8,1,8,34,34,34,"<.0001","<.0001","0.011",11.06601,11.27554,1.957266,1.58e-10,1.03e-10,0.03024,1,1,1,3,1
"AT1G11380","Symbols:  | PLAC8 family protein | chr1:3832623-3834191 FORWARD LENGTH=1107",0.121035,0.121035,0.273844,1,0.705342,6.57787,0.81396,2.92058,8,1,8,34,34,34,"<.0001","0.3733","0.0136",4.449719,0.427944,1.867145,0.000167,0.555148,0.036294,1,0,1,2,0.666667
"AT1G11420","Symbols: ATDUF2, DUF2 | DOMAIN OF UNKNOWN FUNCTION 724 2 | chr1:3844581-3846872 REVERSE LENGTH=1815",0.009721,0.009721,0.036148,1,0.820727,15.131,3.15722,3.86999,8,1,8,34,34,34,"<.0001","0.0845","0.0025",8.447969,1.072936,2.607351,3.73e-08,0.175014,0.007936,1,0,1,2,0.666667
"AT1G11545","Symbols: XTH8 | xyloglucan endotransglucosylase/hydrolase 8 | chr1:3878550-3880361 REVERSE LENGTH=1132",0.117443,0.117443,1.421517,1,0.944921,61.7055,44.6591,4.77457,8,1,8,34,34,34,"<.0001","<.0001","0.0005",17.26954,6.945429,3.266681,5.57e-16,8.66e-07,0.002009,1,1,1,3,1
"AT1G11590","Symbols:  | Plant invertase/pectin methylesterase inhibitor superfamily | chr1:3892580-3894677 FORWARD LENGTH=1686",0.001378,0.001378,0.002053,1,0.552483,2.34296,3.29494,2.96011,8,1,8,34,34,34,"0.04","0.0783","0.0126",1.397575,1.10611,1.898852,0.093289,0.164317,0.034027,0,0,1,1,0.333333
"AT1G11600","Symbols: CYP77B1 | cytochrome P450, family 77, subfamily B, polypeptide 1 | chr1:3902012-3903782 FORWARD LENGTH=1771",0.031423,0.031423,0.153993,1,0.863964,22.5673,1.2492,4.13892,8,1,8,34,34,34,"<.0001","0.2715","0.0016",10.75465,0.566163,2.808182,3.03e-10,0.441339,0.005231,1,0,1,2,0.666667
"AT1G11650","Symbols: ATRBP45B, RBP45B | RNA-binding (RRM/RBD/RNP motifs) family protein | chr1:3914774-3918176 FORWARD LENGTH=1574",0.007118,0.007118,0.030514,1,0.844479,12.4357,55.6785,2.73421,8,1,8,34,34,34,"<.0001","<.0001","0.0192",7.398455,7.931149,1.716809,3.35e-07,1.1e-07,0.049214,1,1,1,3,1
"AT1G11870","Symbols: ATSRS, OVA7, SRS | Seryl-tRNA synthetase | chr1:4003846-4006738 FORWARD LENGTH=1770",0.028561,0.028561,0.253872,1,0.924998,45.9402,16.8319,4.34152,8,1,8,34,34,34,"<.0001","0.0002","0.0011",15.27957,3.617928,2.956784,3.05e-14,0.000959,0.003834,1,1,1,3,1
"AT1G12010","Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr1:4056207-4057933 FORWARD LENGTH=1293",0.007855,0.007855,0.029788,1,0.824209,10.9084,5.54318,8.21929,8,1,8,34,34,34,"<.0001","0.0245","<.0001",6.731842,1.611391,5.394996,1.36e-06,0.060802,2.28e-05,1,0,1,2,0.666667
"AT1G12080","Symbols:  | Vacuolar calcium-binding protein-related | chr1:4084162-4085036 FORWARD LENGTH=590",0.12603,0.12603,0.775258,1,0.891623,9.03471,188.473,3.69095,8,1,8,34,34,34,"<.0001","<.0001","0.0034",5.825403,14.7017,2.471399,9.17e-06,9.6e-14,0.010494,1,1,1,3,1
"AT1G12090","Symbols: ELP | extensin-like protein | chr1:4089847-4090725 REVERSE LENGTH=879",0.034446,0.034446,0.517569,1,0.955631,76.4615,86.3848,3.62924,8,1,8,34,34,34,"<.0001","<.0001","0.0038",18.74483,10.13413,2.424134,2.83e-17,1.1e-09,0.011564,1,1,1,3,1
"AT1G12110","Symbols: NRT1.1, CHL1-1, NRT1, B-1, ATNRT1, CHL1 | nitrate transporter 1.1 | chr1:4105233-4109545 FORWARD LENGTH=2136",0.058715,0.058715,0.325941,1,0.879906,23.1552,7.80679,6.17957,8,1,8,34,34,34,"<.0001","0.0085","<.0001",10.90987,2.071057,4.202474,2.2e-10,0.023955,0.00028,1,1,1,3,1
"AT1G12240","Symbols: ATBETAFRUCT4, VAC-INV | Glycosyl hydrolases family 32 protein | chr1:4153652-4157644 FORWARD LENGTH=2229",0.234534,0.234534,1.658381,1,0.905718,7.85279,236.532,2.80641,8,1,8,34,34,34,"<.0001","<.0001","0.0168",5.193517,16.15213,1.77521,3.49e-05,5.11e-15,0.043696,1,1,1,3,1
"AT1G12320","Symbols:  | Protein of unknown function (DUF1442) | chr1:4189355-4190342 FORWARD LENGTH=841",0.05714,0.05714,0.37948,1,0.899618,29.2333,42.1723,3.71406,8,1,8,34,34,34,"<.0001","<.0001","0.0032",12.34886,6.703275,2.489047,1.13e-11,1.45e-06,0.010124,1,1,1,3,1
"AT1G12370","Symbols: PHR1, UVR2 | photolyase 1 | chr1:4206374-4208951 REVERSE LENGTH=1726",0.042173,0.042173,0.230202,1,0.877865,8.54889,140.599,3.5253,8,1,8,34,34,34,"<.0001","<.0001","0.0045",5.57185,12.90241,2.34405,1.57e-05,3.66e-12,0.013649,1,1,1,3,1
"AT1G12500","Symbols:  | Nucleotide-sugar transporter family protein | chr1:4263150-4265044 REVERSE LENGTH=1565",0.066461,0.066461,0.475925,1,0.906903,35.8169,13.6894,2.94238,8,1,8,34,34,34,"<.0001","0.0008","0.013",13.64532,3.120177,1.884635,8.13e-13,0.002732,0.035034,1,1,1,3,1
"AT1G12640","Symbols:  | MBOAT (membrane bound O-acyl transferase) family protein | chr1:4303312-4305798 REVERSE LENGTH=1795",0.039384,0.039384,0.17237,1,0.847675,10.0546,63.0702,5.0504,8,1,8,34,34,34,"<.0001","<.0001","0.0003",6.332055,8.524967,3.458637,3.16e-06,3.17e-08,0.00134,1,1,1,3,1
"AT1G12750","Symbols: ATRBL6, RBL6 | RHOMBOID-like protein 6 | chr1:4344985-4348327 REVERSE LENGTH=1354",0.054454,0.054454,0.147864,1,0.754488,8.09556,0.0113,4.86771,8,1,8,34,34,34,"<.0001","0.916","0.0005",5.327556,0.038113,3.331964,2.63e-05,0.963424,0.001752,1,0,1,2,0.666667
"AT1G12900","Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392450-4394400 REVERSE LENGTH=1501",0.018903,0.018903,0.47627,1,0.973804,143.016,85.3863,8.88045,8,1,8,33,33,33,"<.0001","<.0001","<.0001",22.62593,9.948321,5.668633,1.12e-20,1.62e-09,1.28e-05,1,1,1,3,1
"AT1G12940","Symbols: ATNRT2.5, NRT2.5 | nitrate transporter2.5 | chr1:4416405-4418590 FORWARD LENGTH=1762",0.072123,0.072123,1.079692,1,0.955467,83.8655,33.7412,3.1814,8,1,8,34,34,34,"<.0001","<.0001","0.0084",19.38711,5.816444,2.075034,7.75e-18,9.35e-06,0.023759,1,1,1,3,1
"AT1G13250","Symbols: GATL3 | galacturonosyltransferase-like 3 | chr1:4528623-4530063 REVERSE LENGTH=1441",0.10955,0.10955,0.412985,1,0.823157,15.9165,3.23459,3.32226,8,1,8,34,34,34,"<.0001","0.081","0.0065",8.728112,1.091612,2.185959,2.07e-08,0.168939,0.018939,1,0,1,2,0.666667
"AT1G13270","Symbols: MAP1C, MAP1B | methionine aminopeptidase 1B | chr1:4544953-4547312 FORWARD LENGTH=1313",0.025657,0.025657,0.168653,1,0.898581,29.1527,8.16416,7.27693,8,1,8,34,34,34,"<.0001","0.0072","<.0001",12.33149,2.140219,4.86614,1.17e-11,0.020809,6.98e-05,1,1,1,3,1
"AT1G13650","Symbols:  | BEST Arabidopsis thaliana protein match is: 18S pre-ribosomal assembly protein gar2-related (TAIR:AT2G03810.4); Has 3688 Blast hits to 1629 proteins in 255 species: Archae - 22; Bacteria - 222; Metazoa - 684; Fungi - 292; Plants - 62; Viruses -",0.273144,0.273144,0.84496,1,0.784492,5.71857,36.2754,4.80622,8,1,8,34,34,34,"0.0001","<.0001","0.0005",3.9067,6.094593,3.28892,0.000524,5.21e-06,0.001917,1,1,1,3,1
"AT1G13810","Symbols:  | Restriction endonuclease, type II-like superfamily protein | chr1:4734036-4735389 FORWARD LENGTH=1189",0.029389,0.029389,0.151619,1,0.870777,8.17865,128.324,3.99217,8,1,8,34,34,34,"<.0001","<.0001","0.002",5.372906,12.36045,2.699095,2.39e-05,1.1e-11,0.006555,1,1,1,3,1
"AT1G13830","Symbols:  | Carbohydrate-binding X8 domain superfamily protein | chr1:4739873-4741038 REVERSE LENGTH=832",0.062169,0.062169,0.811079,1,0.948901,50.7695,167.286,7.2259,8,1,8,34,34,34,"<.0001","<.0001","<.0001",15.94793,13.95894,4.836466,7.72e-15,4.33e-13,7.43e-05,1,1,1,3,1
"AT1G13950","Symbols: EIF-5A, ELF5A-1, ATELF5A-1, EIF5A | eukaryotic elongation factor 5A-1 | chr1:4773576-4774867 FORWARD LENGTH=731",0.075106,0.075106,0.914263,1,0.945234,49.0006,138.787,5.22626,8,1,8,34,34,34,"<.0001","<.0001","0.0003",15.71008,12.82488,3.57886,1.26e-14,4.28e-12,0.001042,1,1,1,3,1
"AT1G14030","Symbols:  | Rubisco methyltransferase family protein | chr1:4805306-4807517 REVERSE LENGTH=1713",0.128235,0.128235,0.577399,1,0.851939,18.9104,22.4927,3.16645,8,1,8,34,34,34,"<.0001","<.0001","0.0086",9.708961,4.432451,2.063201,2.66e-09,0.000173,0.024358,1,1,1,3,1
"AT1G14150","Symbols: PQL1, PQL2 | PsbQ-like 2 | chr1:4839853-4840452 FORWARD LENGTH=600",0.099918,0.099918,1.85995,1,0.964186,90.3722,108.119,10.1449,8,1,8,34,34,34,"<.0001","<.0001","<.0001",19.90883,11.37129,6.375349,2.65e-18,8.48e-11,2.88e-06,1,1,1,3,1
"AT1G14240","Symbols:  | GDA1/CD39 nucleoside phosphatase family protein | chr1:4864902-4867998 FORWARD LENGTH=1745",0.004405,0.004405,0.008368,1,0.649019,2.2239,16.9387,2.83281,8,1,8,34,34,34,"0.0501","0.0002","0.016",1.299844,3.634213,1.796515,0.11306,0.000927,0.041845,0,1,1,2,0.666667
"AT1G14290","Symbols: SBH2 | sphingoid base hydroxylase 2 | chr1:4880051-4881964 REVERSE LENGTH=1216",0.056556,0.056556,0.365154,1,0.896745,32.8167,0.98266,3.39801,8,1,8,34,34,34,"<.0001","0.3285","0.0057",13.08248,0.483405,2.245196,2.53e-12,0.507263,0.016752,1,0,1,2,0.666667
"AT1G14345","Symbols:  | NAD(P)-linked oxidoreductase superfamily protein | chr1:4899145-4899979 FORWARD LENGTH=835",0.037411,0.037411,1.144408,1,0.978206,158.982,241.679,4.69876,8,1,8,34,34,34,"<.0001","<.0001","0.0006",23.91063,16.29182,3.213185,8.17e-22,3.86e-15,0.002247,1,1,1,3,1
"AT1G14360","Symbols: ATUTR3, UTR3 | UDP-galactose transporter 3 | chr1:4911093-4913152 REVERSE LENGTH=1388",0.059352,0.059352,0.230285,1,0.828179,16.0502,0.82985,4.60676,8,1,8,34,34,34,"<.0001","0.3687","0.0007",8.774761,0.433293,3.147835,1.87e-08,0.550251,0.002576,1,0,1,2,0.666667
"AT1G14540","Symbols:  | Peroxidase superfamily protein | chr1:4974067-4975705 REVERSE LENGTH=1219",0.015726,0.015726,0.031863,1,0.670956,4.24158,2.03032,4.15982,8,1,8,34,34,34,"0.0013","0.1633","0.0015",2.883774,0.787004,2.82362,0.004464,0.298547,0.005066,1,0,1,2,0.666667
"AT1G14700","Symbols: PAP3, ATPAP3 | purple acid phosphatase 3 | chr1:5058680-5061136 FORWARD LENGTH=1243",0.054218,0.054218,1.811838,1,0.98025,70.387,890.725,25.9037,8,1,8,33,33,33,"<.0001","<.0001","<.0001",17.78498,24.72914,11.38339,1.96e-16,1.52e-22,8.28e-11,1,1,1,3,1
"AT1G14720","Symbols: XTR2, EXGT-A2, ATXTH28, XTH28 | xyloglucan endotransglucosylase/hydrolase 28 | chr1:5066636-5068645 REVERSE LENGTH=1348",0.032825,0.032825,0.196569,1,0.888673,23.814,29.2497,6.15421,8,1,8,34,34,34,"<.0001","<.0001","<.0001",11.08,5.295468,4.186475,1.54e-10,2.82e-05,0.00029,1,1,1,3,1
"AT1G14900","Symbols: HMGA | high mobility group A | chr1:5138334-5139432 REVERSE LENGTH=1025",0.060037,0.060037,0.413644,1,0.904206,16.1613,158.79,5.19276,8,1,8,33,33,33,"<.0001","<.0001","0.0003",8.669336,13.43332,3.518717,2.34e-08,1.25e-12,0.001181,1,1,1,3,1
"AT1G15180","Symbols:  | MATE efflux family protein | chr1:5224385-5226702 FORWARD LENGTH=1687",0.110791,0.110791,0.877574,1,0.915835,30.6895,101.879,5.46171,8,1,8,34,34,34,"<.0001","<.0001","0.0002",12.65579,11.03687,3.73723,6.08e-12,1.68e-10,0.000746,1,1,1,3,1
"AT1G15230","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 26 Blast hits to 26 proteins",0.03054,0.03054,0.151842,1,0.865916,17.4614,43.8654,4.77636,8,1,8,34,34,34,"<.0001","<.0001","0.0005",9.250288,6.869017,3.267936,6.92e-09,1.02e-06,0.002004,1,1,1,3,1
"AT1G15470","Symbols:  | Transducin/WD40 repeat-like superfamily protein | chr1:5315507-5317863 FORWARD LENGTH=1416",0.036116,0.036116,0.201479,1,0.880498,16.4614,62.6302,5.5373,8,1,8,34,34,34,"<.0001","<.0001","0.0002",8.916476,8.490937,3.787457,1.39e-08,3.4e-08,0.000671,1,1,1,3,1
"AT1G15710","Symbols:  | prephenate dehydrogenase family protein | chr1:5404358-5405686 FORWARD LENGTH=1329",0.037419,0.037419,0.284788,1,0.912404,36.7658,24.7546,4.50406,8,1,8,34,34,34,"<.0001","<.0001","0.0008",13.81478,4.733162,3.074331,5.8e-13,9.2e-05,0.003004,1,1,1,3,1
"AT1G15820","Symbols: LHCB6, CP24 | light harvesting complex photosystem II subunit 6 | chr1:5446462-5447859 REVERSE LENGTH=1183",0.141646,0.141646,0.816755,1,0.884383,23.1022,52.7397,2.8364,8,1,8,34,34,34,"<.0001","<.0001","0.0159",10.89599,7.680986,1.799411,2.26e-10,1.85e-07,0.041604,1,1,1,3,1
"AT1G15890","Symbols:  | Disease resistance protein (CC-NBS-LRR class) family | chr1:5461317-5464223 FORWARD LENGTH=2907",0.005299,0.005299,0.017486,1,0.797994,12.6712,2.31046,3.67228,8,1,8,34,34,34,"<.0001","0.1378","0.0035",7.496222,0.860902,2.457122,2.73e-07,0.260541,0.010813,1,0,1,2,0.666667
"AT1G15980","Symbols: NDF1, NDH48 | NDH-dependent cyclic electron flow 1 | chr1:5489298-5491363 FORWARD LENGTH=1566",0.081087,0.081087,1.160644,1,0.953424,42.475,330.331,2.9818,8,1,8,34,34,34,"<.0001","<.0001","0.0121",14.75982,18.35724,1.916216,8.56e-14,6.17e-17,0.032857,1,1,1,3,1
"AT1G16170","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein",0.063846,0.063846,0.313768,1,0.864345,23.0427,8.34763,2.73726,8,1,8,34,34,34,"<.0001","0.0067","0.0191",10.88042,2.175406,1.719279,2.33e-10,0.01935,0.048979,1,1,1,3,1
"AT1G16560","Symbols:  | Per1-like family protein | chr1:5668384-5670708 FORWARD LENGTH=1501",0.08485,0.08485,1.071546,1,0.94721,73.3984,2.20149,3.02294,8,1,8,34,34,34,"<.0001","0.1471","0.0112",18.46188,0.832418,1.949098,4.95e-17,0.274612,0.030749,1,0,1,2,0.666667
"AT1G16705","Symbols:  | p300/CBP acetyltransferase-related protein-related | chr1:5712088-5713749 FORWARD LENGTH=784",0.021242,0.021242,0.070804,1,0.799988,6.98976,56.0414,2.92709,8,1,8,34,34,34,"<.0001","<.0001","0.0134",4.697689,7.961456,1.872368,9.9e-05,1.03e-07,0.035901,1,1,1,3,1
"AT1G16730","Symbols: UP6 | unknown protein 6 | chr1:5726368-5727312 REVERSE LENGTH=858",0.059932,0.059932,0.355967,1,0.887757,11.021,149.939,3.67104,8,1,8,34,34,34,"<.0001","<.0001","0.0035",6.783025,13.28963,2.456172,1.22e-06,1.67e-12,0.010834,1,1,1,3,1
"AT1G16780","Symbols: VHP2;2, AtVHP2;2 | Inorganic H pyrophosphatase family protein | chr1:5739299-5744214 REVERSE LENGTH=2839",0.052206,0.052206,0.472199,1,0.926294,7.56392,338.178,2.94853,8,1,8,34,34,34,"<.0001","<.0001","0.0129",5.03099,18.51501,1.889565,4.92e-05,4.42e-17,0.034672,1,1,1,3,1
"AT1G16900","Symbols:  | Alg9-like mannosyltransferase family | chr1:5779021-5782433 REVERSE LENGTH=2084",0.038763,0.038763,0.237791,1,0.891326,11.911,152.378,2.96768,8,1,8,34,34,34,"<.0001","<.0001","0.0124",7.175966,13.38746,1.904909,5.33e-07,1.36e-12,0.033606,1,1,1,3,1
"AT1G16920","Symbols: RAB11, ATRABA1B, RABA1b | RAB GTPase homolog A1B | chr1:5787330-5789249 REVERSE LENGTH=912",0.025885,0.025885,0.25888,1,0.933341,54.5538,0.53062,4.42821,8,1,8,34,34,34,"<.0001","0.4713","0.001",16.43247,0.326673,3.019667,2.95e-15,0.652922,0.003364,1,0,1,2,0.666667
"AT1G17040","Symbols: SHA | SH2 domain protein A | chr1:5824848-5828233 FORWARD LENGTH=2394",0.025557,0.025557,0.153918,1,0.889307,22.9006,52.2466,5.04834,8,1,8,34,34,34,"<.0001","<.0001","0.0003",10.84305,7.638168,3.457215,2.52e-10,2.03e-07,0.001344,1,1,1,3,1
"AT1G17100","Symbols:  | SOUL heme-binding family protein | chr1:5844676-5845661 FORWARD LENGTH=911",0.064616,0.064616,0.716906,1,0.939912,10.8693,405.442,3.65513,8,1,8,34,34,34,"<.0001","<.0001","0.0036",6.713972,19.74469,2.44399,1.41e-06,3.74e-18,0.011103,1,1,1,3,1
"AT1G17120","Symbols: CAT8 | cationic amino acid transporter 8 | chr1:5851953-5853955 FORWARD LENGTH=2003",0.025615,0.025615,0.065898,1,0.740865,2.2934,47.5052,3.54335,8,1,8,34,34,34,"0.044","<.0001","0.0044",1.356907,7.213042,2.357999,0.10112,4.94e-07,0.013266,0,1,1,2,0.666667
"AT1G17160","Symbols:  | pfkB-like carbohydrate kinase family protein | chr1:5867635-5869356 FORWARD LENGTH=1292",0.025853,0.025853,0.133957,1,0.871335,17.526,42.0381,7.16563,8,1,8,34,34,34,"<.0001","<.0001","<.0001",9.271355,6.689972,4.801276,6.63e-09,1.49e-06,8e-05,1,1,1,3,1
"AT1G17170","Symbols: ATGSTU24, GST, GSTU24 | glutathione S-transferase TAU 24 | chr1:5869846-5870840 FORWARD LENGTH=855",0.2499,0.2499,4.131452,1,0.959675,31.6978,408.31,16.4654,8,1,8,34,34,34,"<.0001","<.0001","<.0001",12.86111,19.79284,8.917832,3.98e-12,3.43e-18,1.39e-08,1,1,1,3,1
"AT1G17190","Symbols: ATGSTU26, GSTU26 | glutathione S-transferase tau 26 | chr1:5875350-5876545 FORWARD LENGTH=935",0.095282,0.095282,0.597813,1,0.893744,24.6237,50.9107,4.4407,8,1,8,34,34,34,"<.0001","<.0001","0.0009",11.28393,7.520871,3.02869,1.01e-10,2.59e-07,0.003299,1,1,1,3,1
"AT1G17480","Symbols: IQD7 | IQ-domain 7 | chr1:6006461-6008266 REVERSE LENGTH=1464",0.015189,0.015189,0.054977,1,0.815818,13.3085,2.25217,4.99896,8,1,8,34,34,34,"<.0001","0.1427","0.0004",7.754583,0.845705,3.42315,1.59e-07,0.267915,0.001445,1,0,1,2,0.666667
"AT1G17700","Symbols: PRA1.F1 | prenylated RAB acceptor 1.F1 | chr1:6089517-6090323 FORWARD LENGTH=807",0.099071,0.099071,0.475753,1,0.861173,7.45467,117.33,3.44451,8,1,8,34,34,34,"<.0001","<.0001","0.0052",4.968637,11.83876,2.281405,5.61e-05,3.24e-11,0.015539,1,1,1,3,1
"AT1G17745","Symbols: PGDH | D-3-phosphoglycerate dehydrogenase | chr1:6100964-6105265 FORWARD LENGTH=2354",0.069973,0.069973,1.521829,1,0.969347,104.375,194.515,5.204,8,1,8,34,34,34,"<.0001","<.0001","0.0003",20.92031,14.9005,3.563728,3.16e-19,6.47e-14,0.001076,1,1,1,3,1
"AT1G17860","Symbols:  | Kunitz family trypsin and protease inhibitor protein | chr1:6149301-6150038 FORWARD LENGTH=738",0.087737,0.087737,0.347088,1,0.831481,14.2394,7.5561,5.83424,8,1,8,34,34,34,"<.0001","0.0095","0.0001",8.116713,2.022034,3.981912,7.44e-08,0.026491,0.000447,1,1,1,3,1
"AT1G17970","Symbols:  | RING/U-box superfamily protein | chr1:6184904-6187472 FORWARD LENGTH=1505",0.061681,0.061681,0.387336,1,0.893837,9.29068,176.571,3.8565,8,1,8,34,34,34,"<.0001","<.0001","0.0025",5.955728,14.29369,2.597169,6.98e-06,2.18e-13,0.008108,1,1,1,3,1
"AT1G18170","Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr1:6254229-6255690 FORWARD LENGTH=989",0.080402,0.080402,1.265977,1,0.95766,40.8792,403.316,5.85928,8,1,8,34,34,34,"<.0001","<.0001","0.0001",14.50759,19.70881,3.998103,1.42e-13,4.03e-18,0.000432,1,1,1,3,1
"AT1G18180","Symbols:  | Protein of unknown function (DUF1295) | chr1:6255830-6257900 FORWARD LENGTH=1154",0.035206,0.035206,0.623169,1,0.962713,84.9221,122.206,3.94817,8,1,8,33,33,33,"<.0001","<.0001","0.0023",19.05031,11.90651,2.642247,1.52e-17,2.82e-11,0.00738,1,1,1,3,1
"AT1G18460","Symbols:  | alpha/beta-Hydrolases superfamily protein | chr1:6352470-6356113 FORWARD LENGTH=2460",0.07959,0.07959,0.221252,1,0.760182,1.94234,74.2769,2.89274,8,1,8,34,34,34,"0.0853","<.0001","0.0143",1.068888,9.342486,1.844773,0.176336,5.71e-09,0.037994,0,1,1,2,0.666667
"AT1G18490","Symbols:  | Protein of unknown function (DUF1637) | chr1:6366520-6368849 FORWARD LENGTH=1654",0.022974,0.022974,0.075966,1,0.798383,12.463,16.2709,2.93038,8,1,8,34,34,34,"<.0001","0.0003","0.0133",7.409835,3.531723,1.875012,3.27e-07,0.00115,0.035712,1,1,1,3,1
