"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT1G02460","Symbols:  | Pectin lyase-like superfamily protein | chr1:504673-507204 REVERSE LENGTH=1805",0.034018,0.034018,0.204845,1,0.889289,5.26318,208.889,1.69739,8,1,8,34,34,34,"0.0002","<.0001","0.1349",3.603886,15.35297,0.869842,0.000988,2.62e-14,0.256183,1,1,0,2,0.666667
"AT1G02470","Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr1:511765-513611 REVERSE LENGTH=855",0.163534,0.163534,0.6524,1,0.83289,19.5564,7.38195,0.93351,8,1,8,34,34,34,"<.0001","0.0103","0.5022",9.904702,1.987725,0.299158,1.77e-09,0.028432,0.681206,1,1,0,2,0.666667
"AT1G02475","Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr1:513843-515404 REVERSE LENGTH=929",0.049676,0.049676,0.160639,1,0.793842,5.13251,78.625,0.70299,8,1,8,34,34,34,"0.0003","<.0001","0.6867",3.514977,9.636682,0.163265,0.001191,3.09e-09,0.828588,1,1,0,2,0.666667
"AT1G02500","Symbols: SAM1, SAM-1, MAT1, AtSAM1 | S-adenosylmethionine synthetase 1 | chr1:518251-520437 FORWARD LENGTH=1530",0.055918,0.055918,0.187011,1,0.800659,12.1731,28.3366,0.72084,8,1,8,34,34,34,"<.0001","<.0001","0.6719",7.287945,5.184769,0.172722,4.23e-07,3.55e-05,0.818746,1,1,0,2,0.666667
"AT1G02575","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02570.1). | chr1:543110-544007 FORWARD LENGTH=898",0.007871,0.007871,0.008723,1,0.398448,0.77296,6.55408,1.14601,8,1,8,34,34,34,"0.6288","0.0151","0.3592",0.201476,1.821622,0.444682,0.786415,0.039823,0.540288,0,1,0,1,0.333333
"AT1G02640","Symbols: BXL2, ATBXL2 | beta-xylosidase 2 | chr1:564205-567769 FORWARD LENGTH=2584",0.164042,0.164042,0.677182,1,0.838505,17.756,19.5889,1.23225,8,1,8,34,34,34,"<.0001","<.0001","0.3107",9.345868,4.026561,0.507609,5.67e-09,0.000407,0.487125,1,1,0,2,0.666667
"AT1G02660","Symbols:  | alpha/beta-Hydrolases superfamily protein | chr1:571955-574981 REVERSE LENGTH=2609",0.149278,0.149278,0.208829,1,0.523446,2.76537,8.24044,0.80122,8,1,8,34,34,34,"0.0181","0.007","0.6057",1.742039,2.154876,0.217721,0.046762,0.0202,0.768649,1,1,0,2,0.666667
"AT1G02680","Symbols: TAF13 | TBP-associated factor 13 | chr1:580625-582310 FORWARD LENGTH=907",0.043052,0.043052,0.084512,1,0.66039,5.23041,13.0532,0.88655,8,1,8,34,34,34,"0.0003","0.001","0.5379",3.581676,3.014721,0.269303,0.001036,0.003399,0.712624,1,1,0,2,0.666667
"AT1G02720","Symbols: GATL5 | galacturonosyltransferase 5 | chr1:591826-593289 FORWARD LENGTH=1464",0.014881,0.014881,0.105953,1,0.906368,34.4772,47.6797,1.16325,8,1,8,34,34,34,"<.0001","<.0001","0.3491",13.39926,7.229131,0.457107,1.33e-12,4.77e-07,0.529861,1,1,0,2,0.666667
"AT1G02740","Symbols:  | MRG family protein | chr1:599416-602038 REVERSE LENGTH=1319",0.019921,0.019921,0.055545,1,0.760902,10.3852,8.93469,1.89143,8,1,8,34,34,34,"<.0001","0.0052","0.0939",6.48932,2.286594,1.027289,2.27e-06,0.015369,0.190669,1,1,0,2,0.666667
"AT1G02750","Symbols:  | Drought-responsive family protein | chr1:602497-604292 FORWARD LENGTH=1000",0.074182,0.074182,0.215753,1,0.770781,9.19405,34.3518,1.09682,8,1,8,34,34,34,"<.0001","<.0001","0.3893",5.90679,5.884451,0.409677,7.72e-06,8.1e-06,0.572391,1,1,0,2,0.666667
"AT1G02780","Symbols: emb2386 | Ribosomal protein L19e family protein | chr1:607808-609465 REVERSE LENGTH=1031",0.035311,0.035311,0.081952,1,0.712755,7.20927,19.4051,0.56585,8,1,8,34,34,34,"<.0001","<.0001","0.7981",4.826768,4.000053,0.097949,7.58e-05,0.00043,0.900274,1,1,0,2,0.666667
"AT1G02790","Symbols: PGA4 | polygalacturonase 4 | chr1:610391-612324 REVERSE LENGTH=1658",0.012813,0.012813,0.040417,1,0.788658,7.46885,23.9172,5.32313,8,1,8,34,34,34,"<.0001","<.0001","0.0002",4.976761,4.623321,3.644374,5.51e-05,0.000116,0.000908,1,1,1,3,1
"AT1G02800","Symbols: ATCEL2, CEL2 | cellulase 2 | chr1:613216-616191 REVERSE LENGTH=1764",0.028924,0.028924,0.192553,1,0.899858,16.1649,139.461,7.17582,8,1,8,34,34,34,"<.0001","<.0001","<.0001",8.814565,12.85378,4.807237,1.73e-08,4.04e-12,7.9e-05,1,1,1,3,1
"AT1G02820","Symbols:  | Late embryogenesis abundant 3 (LEA3) family protein | chr1:623765-624475 REVERSE LENGTH=615",0.222357,0.222357,0.615123,1,0.759011,5.88332,43.7206,1.42798,8,1,8,34,34,34,"<.0001","<.0001","0.2207",4.013616,6.854987,0.656291,0.000418,1.05e-06,0.377429,1,1,0,2,0.666667
"AT1G02840","Symbols: SR1, ATSRP34, SRP34, SR34, At-SR34 | RNA-binding (RRM/RBD/RNP motifs) family protein | chr1:626741-629819 FORWARD LENGTH=1237",0.020283,0.020283,0.059928,1,0.774368,3.62717,72.6628,1.43043,8,1,8,34,34,34,"0.0038","<.0001","0.2197",2.422546,9.230206,0.658197,0.011603,7.21e-09,0.376205,1,1,0,2,0.666667
"AT1G02850","Symbols: BGLU11 | beta glucosidase 11 | chr1:630505-633259 FORWARD LENGTH=1651",0.013243,0.013243,1.001298,1,0.991271,400.375,59.5013,14.4255,8,1,8,33,33,33,"<.0001","<.0001","<.0001",29.85015,8.157397,8.057521,3.5e-27,6.83e-08,8.44e-08,1,1,1,3,1
"AT1G02860","Symbols: NLA | SPX (SYG1/Pho81/XPR1) domain-containing protein | chr1:635144-637262 FORWARD LENGTH=1511",0.041549,0.041549,0.143676,1,0.80721,7.27312,47.4169,3.66358,8,1,8,34,34,34,"<.0001","<.0001","0.0035",4.863929,7.204883,2.450463,7.01e-05,5.02e-07,0.010958,1,1,1,3,1
"AT1G02870","Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ribosome biogenesis protein Nop16 (InterPro:IPR019002); Has 10",0.088469,0.088469,0.174176,1,0.661381,2.58341,33.1529,1.4194,8,1,8,34,34,34,"0.0255","<.0001","0.2241",1.594253,5.750319,0.649633,0.062908,1.08e-05,0.382063,0,1,0,1,0.333333
"AT1G02890","Symbols:  | AAA-type ATPase family protein | chr1:645092-651907 REVERSE LENGTH=4047",0.21077,0.21077,0.348444,1,0.596741,3.86196,14.5759,0.86342,8,1,8,34,34,34,"0.0025","0.0005","0.5559",2.601294,3.264375,0.254966,0.008037,0.00202,0.727767,1,1,0,2,0.666667
"AT1G02950","Symbols: ATGSTF4, GST31, GSTF4 | glutathione S-transferase F4 | chr1:665152-666451 REVERSE LENGTH=904",0.031313,0.031313,0.085885,1,0.756941,10.7791,8.62378,1.01255,8,1,8,34,34,34,"<.0001","0.0059","0.4452",6.672618,2.227971,0.351453,1.54e-06,0.01736,0.62822,1,1,0,2,0.666667
"AT1G03000","Symbols: PEX6 | peroxin 6 | chr1:687890-692560 REVERSE LENGTH=3100",0.041026,0.041026,0.084527,1,0.676426,1.33831,58.5392,0.48878,8,1,8,34,34,34,"0.2586","<.0001","0.8555",0.587298,8.166709,0.06776,0.426035,6.7e-08,0.93351,0,1,0,1,0.333333
"AT1G03030","Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:701478-703864 FORWARD LENGTH=1345",0.02025,0.02025,0.05643,1,0.760765,8.99475,29.5149,1.40442,8,1,8,34,34,34,"<.0001","<.0001","0.2301",5.804861,5.327295,0.638041,9.58e-06,2.63e-05,0.389883,1,1,0,2,0.666667
"AT1G03040","Symbols:  | basic helix-loop-helix (bHLH) DNA-binding superfamily protein | chr1:703906-706630 REVERSE LENGTH=1440",0.030837,0.030837,0.187876,1,0.890578,21.0094,82.3555,2.42674,8,1,8,34,34,34,"<.0001","<.0001","0.0342",10.327,9.880033,1.466238,7.35e-10,1.86e-09,0.081292,1,1,0,2,0.666667
"AT1G03090","Symbols: MCCA | methylcrotonyl-CoA carboxylase alpha chain, mitochondrial / 3-methylcrotonyl-CoA carboxylase 1 (MCCA) | chr1:739679-744184 FORWARD LENGTH=2546",0.069893,0.069893,0.171414,1,0.728169,3.25048,56.4845,0.58571,8,1,8,34,34,34,"0.0074","<.0001","0.7825",2.129559,7.998286,0.106537,0.021264,9.52e-08,0.890807,1,1,0,2,0.666667
"AT1G03110","Symbols: TRM82, AtTRM82 | Transducin/WD40 repeat-like superfamily protein | chr1:749246-751963 FORWARD LENGTH=1564",0.027212,0.027212,0.118985,1,0.847534,19.4124,18.5132,1.30451,8,1,8,34,34,34,"<.0001","0.0001","0.2744",9.86151,3.869992,0.561658,1.94e-09,0.000565,0.444708,1,1,0,2,0.666667
"AT1G03130","Symbols: PSAD-2 | photosystem I subunit D-2 | chr1:753307-754198 REVERSE LENGTH=892",0.233594,0.233594,1.234456,1,0.873848,11.6,133.111,1.17593,8,1,8,34,34,34,"<.0001","<.0001","0.3417",7.040952,12.57659,0.466302,7.09e-07,7.12e-12,0.522136,1,1,0,2,0.666667
"AT1G03150","Symbols:  | Acyl-CoA N-acyltransferases (NAT) superfamily protein | chr1:756414-758612 FORWARD LENGTH=743",0.045652,0.045652,0.048538,1,0.37297,1.2873,6.11194,0.47848,8,1,8,34,34,34,"0.2827","0.0186","0.8627",0.548689,1.730741,0.064122,0.454653,0.047846,0.936979,0,1,0,1,0.333333
"AT1G03160","Symbols: FZL | FZO-like | chr1:761282-766153 FORWARD LENGTH=2878",0.10284,0.10284,0.348435,1,0.803235,5.08829,93.7695,0.75281,8,1,8,34,34,34,"0.0003","<.0001","0.6454",3.484676,10.57821,0.190169,0.001269,4.37e-10,0.799015,1,1,0,2,0.666667
"AT1G03170","Symbols:  | Protein of unknown function (DUF3049) | chr1:769632-770684 FORWARD LENGTH=1053",0.037167,0.037167,0.083637,1,0.703745,4.57779,24.923,2.56995,8,1,8,34,34,34,"0.0007","<.0001","0.0261",3.127162,4.755051,1.583278,0.002692,8.8e-05,0.064312,1,1,0,2,0.666667
"AT1G03180","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 8 growth stages; Has 35333 Blast hits to 34131 proteins in 2444",0.017357,0.017357,0.036228,1,0.6806,5.50356,22.2532,0.74296,8,1,8,34,34,34,"0.0002","<.0001","0.6535",3.765071,4.399852,0.184725,0.000704,0.000185,0.805111,1,1,0,2,0.666667
"AT1G03190","Symbols: ATXPD, UVH6 | RAD3-like DNA-binding helicase protein | chr1:775527-780027 FORWARD LENGTH=2578",0.024161,0.024161,0.036044,1,0.553121,3.51744,6.90845,0.92825,8,1,8,34,34,34,"0.0046","0.0128","0.5061",2.337975,1.893347,0.295766,0.013815,0.034413,0.684608,1,1,0,2,0.666667
"AT1G03210","Symbols:  | Phenazine biosynthesis PhzC/PhzF protein | chr1:782948-784240 FORWARD LENGTH=861",0.142179,0.142179,0.532408,1,0.821967,11.0094,58.7204,1.63488,8,1,8,34,34,34,"<.0001","<.0001","0.1515",6.777774,8.181376,0.819648,1.24e-06,6.5e-08,0.281147,1,1,0,2,0.666667
"AT1G03250","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages. | chr1:793359-795376 REVERSE LENG",0.048207,0.048207,0.217354,1,0.852139,8.07113,115.514,1.40189,8,1,8,34,34,34,"<.0001","<.0001","0.2312",5.314167,11.7489,0.636085,2.7e-05,3.9e-11,0.391057,1,1,0,2,0.666667
"AT1G03260","Symbols:  | SNARE associated Golgi protein family | chr1:795532-798463 REVERSE LENGTH=1332",0.062166,0.062166,0.112098,1,0.63029,4.02409,20.9152,0.70378,8,1,8,34,34,34,"0.0019","<.0001","0.686",2.722925,4.214875,0.163675,0.006242,0.000273,0.828092,1,1,0,2,0.666667
"AT1G03270","Symbols:  | CBS domain-containing protein with a domain of unknown function (DUF21) | chr1:799191-802436 FORWARD LENGTH=1500",0.013595,0.013595,0.028995,1,0.687427,5.33207,25.2339,1.16089,8,1,8,34,34,34,"0.0002","<.0001","0.3504",3.650391,4.795274,0.455403,0.000896,8.1e-05,0.531295,1,1,0,2,0.666667
"AT1G03280","Symbols:  | Transcription factor TFIIE, alpha subunit | chr1:803035-807066 FORWARD LENGTH=1901",0.051005,0.051005,0.06977,1,0.512638,2.79923,11.6285,0.32225,8,1,8,34,34,34,"0.017","0.0017","0.9519",1.76941,2.772217,0.021425,0.044203,0.00564,0.980252,1,1,0,2,0.666667
"AT1G03290","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G02880.2); Has 13587 Blast hits to 10183 proteins in 1114 species: Archae - 257; Bacteria - 2402; Metazoa - 5637; Fungi - 960; Plants - 675; Viruses - 54; Oth",0.123241,0.123241,0.843576,1,0.902604,35.1142,17.846,2.17876,8,1,8,34,34,34,"<.0001","0.0002","0.0546",13.51727,3.771072,1.262772,1.06e-12,0.000695,0.121453,1,1,0,2,0.666667
"AT1G03300","Symbols: ATDUF1, DUF1 | DOMAIN OF UNKNOWN FUNCTION 724 1 | chr1:811033-813086 REVERSE LENGTH=2013",0.007395,0.007395,0.011441,1,0.569066,1.55324,21.9149,1.19983,8,1,8,34,34,34,"0.176","<.0001","0.3283",0.754606,4.353533,0.483739,0.316652,0.000204,0.50697,0,1,0,1,0.333333
"AT1G03310","Symbols: ATISA2, ISA2, DBE1, BE2 | debranching enzyme 1 | chr1:813471-816749 FORWARD LENGTH=2932",0.280753,0.280753,0.551381,1,0.660546,5.42089,20.8203,0.5084,8,1,8,34,34,34,"0.0002","<.0001","0.8415",3.709986,4.201561,0.074955,0.00079,0.000281,0.925872,1,1,0,2,0.666667
"AT1G03330","Symbols:  | Small nuclear ribonucleoprotein family protein | chr1:817983-819563 REVERSE LENGTH=726",0.067443,0.067443,0.148184,1,0.696579,1.34926,64.5738,0.28886,8,1,8,34,34,34,"0.2537","<.0001","0.965",0.595657,8.640088,0.015461,0.419813,2.49e-08,0.985382,0,1,0,1,0.333333
"AT1G03360","Symbols: ATRRP4, RRP4 | ribosomal RNA processing 4 | chr1:824537-826358 FORWARD LENGTH=1264",0.061879,0.061879,0.091574,1,0.549514,2.69202,11.4862,1.54311,8,1,8,34,34,34,"0.0208","0.0018","0.1792",1.682592,2.747491,0.746586,0.052755,0.005934,0.321316,0,1,0,1,0.333333
"AT1G03410","Symbols: 2A6 | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr1:844436-847683 REVERSE LENGTH=2652",0.012001,0.012001,0.036896,1,0.783164,6.20546,28.033,5.76258,8,1,8,34,34,34,"<.0001","<.0001","0.0001",4.218774,5.147581,3.935394,0.000271,3.84e-05,0.000493,1,1,1,3,1
"AT1G03420","Symbols: Sadhu4-2 | transposable element gene | chr1:846664-847739 FORWARD LENGTH=1076",0.183037,0.183037,3.738576,1,0.967361,96.6413,142.922,7.90313,8,1,8,34,34,34,"<.0001","<.0001","<.0001",20.37888,13.00061,5.221497,9.98e-19,3e-12,3.29e-05,1,1,1,3,1
"AT1G03440","Symbols:  | Leucine-rich repeat (LRR) family protein | chr1:852366-854032 FORWARD LENGTH=1667",0.024133,0.024133,0.182857,1,0.912016,40.1564,8.31568,3.15275,8,1,8,34,34,34,"<.0001","0.0068","0.0089",14.39045,2.169294,2.052352,1.79e-13,0.019599,0.024899,1,1,1,3,1
"AT1G03475","Symbols: LIN2, HEMF1, ATCPO-I | Coproporphyrinogen III oxidase | chr1:869051-871211 REVERSE LENGTH=1448",0.023361,0.023361,0.167054,1,0.906771,35.5972,34.9998,2.1198,8,1,8,34,34,34,"<.0001","<.0001","0.061",13.60552,5.955922,1.214357,8.83e-13,6.98e-06,0.133469,1,1,0,2,0.666667
"AT1G03510","Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr1:876258-877547 REVERSE LENGTH=1290",0.007206,0.007206,0.012919,1,0.628165,4.95946,11.2819,0.83704,8,1,8,34,34,34,"0.0004","0.0019","0.5769",3.395806,2.711815,0.23893,0.001532,0.006388,0.745154,1,1,0,2,0.666667
"AT1G03520","Symbols:  | Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein | chr1:877862-880158 REVERSE LENGTH=1404",0.043593,0.043593,0.049502,1,0.412915,1.66075,6.9995,0.57004,8,1,8,34,34,34,"0.1444","0.0123","0.7948",0.840379,1.911621,0.099735,0.270573,0.03316,0.898202,0,1,0,1,0.333333
"AT1G03530","Symbols: ATNAF1, NAF1 | nuclear assembly factor 1 | chr1:880496-883391 REVERSE LENGTH=2601",0.175287,0.175287,0.229692,1,0.491242,1.78841,14.3291,0.46734,8,1,8,34,34,34,"0.1139","0.0006","0.8704",0.943445,3.22454,0.060294,0.223293,0.002195,0.94084,0,1,0,1,0.333333
"AT1G03560","Symbols:  | Pentatricopeptide repeat (PPR-like) superfamily protein | chr1:890156-892410 REVERSE LENGTH=2255",0.023343,0.023343,0.037808,1,0.588381,0.55451,37.9472,0.51004,8,1,8,34,34,34,"0.8069","<.0001","0.8403",0.093193,6.272407,0.075575,0.905887,3.59e-06,0.925205,0,1,0,1,0.333333
"AT1G03590","Symbols:  | Protein phosphatase 2C family protein | chr1:894254-897518 REVERSE LENGTH=2003",0.019399,0.019399,0.042978,1,0.699085,2.34223,29.3549,3.63893,8,1,8,34,34,34,"0.0401","<.0001","0.0037",1.396972,5.308105,2.431571,0.093402,2.74e-05,0.011387,0,1,1,2,0.666667
"AT1G03600","Symbols: PSB27 | photosystem II family protein | chr1:898876-899655 FORWARD LENGTH=780",0.048704,0.048704,0.560047,1,0.942023,46.5177,150.418,3.87689,8,1,8,34,34,34,"<.0001","<.0001","0.0024",15.36275,13.30893,2.612553,2.57e-14,1.61e-12,0.007848,1,1,1,3,1
"AT1G03610","Symbols:  | Protein of unknown function (DUF789) | chr1:900887-903003 FORWARD LENGTH=1675",0.063467,0.063467,0.272194,1,0.844555,5.40503,121.684,2.17575,8,1,8,34,34,34,"0.0002","<.0001","0.0549",3.699371,12.04981,1.260305,0.000808,2.1e-11,0.122052,1,1,0,2,0.666667
"AT1G03630","Symbols: POR C, PORC | protochlorophyllide oxidoreductase C | chr1:907642-909376 FORWARD LENGTH=1394",0.170507,0.170507,0.710326,1,0.839973,15.9112,43.115,1.21398,8,1,8,34,34,34,"<.0001","<.0001","0.3205",8.726246,6.796028,0.494124,2.07e-08,1.19e-06,0.498092,1,1,0,2,0.666667
"AT1G03680","Symbols: ATHM1, TRX-M1, ATM1, THM1 | thioredoxin M-type 1 | chr1:916819-918064 REVERSE LENGTH=910",0.064322,0.064322,0.343998,1,0.875345,20.0295,50.0658,3.43564,8,1,8,34,34,34,"<.0001","<.0001","0.0053",10.04483,7.445701,2.27451,1.32e-09,3.03e-07,0.015766,1,1,1,3,1
"AT1G03710","Symbols:  | Cystatin/monellin superfamily protein | chr1:923426-924355 FORWARD LENGTH=743",0.021157,0.021157,1.550481,1,0.990903,454.927,25.5645,2.72431,8,1,8,34,34,34,"<.0001","<.0001","0.0196",31.52558,4.8378,1.708784,1.07e-28,7.4e-05,0.050006,1,1,0,2,0.666667
"AT1G03730","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G03600.1); Has 50 Blast hits to 50 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 50; Viruses - 0; Other Eukaryotes - 0 (s",0.12484,0.12484,0.185795,1,0.55205,2.6719,16.9492,0.57724,8,1,8,34,34,34,"0.0216","0.0002","0.7892",1.666258,3.635812,0.102835,0.054494,0.000924,0.895036,0,1,0,1,0.333333
"AT1G03750","Symbols: CHR9 | switch 2 | chr1:937920-941162 FORWARD LENGTH=2683",0.025138,0.025138,0.067372,1,0.751255,9.92321,7.31422,1.86456,8,1,8,34,34,34,"<.0001","0.0106","0.0988",6.268615,1.974323,1.005381,3.61e-06,0.029205,0.198657,1,1,0,2,0.666667
"AT1G03760","Symbols:  | Prefoldin chaperone subunit family protein | chr1:941062-943377 REVERSE LENGTH=1382",0.078255,0.078255,0.260636,1,0.799835,13.3972,19.5861,0.7111,8,1,8,34,34,34,"<.0001","<.0001","0.6799",7.789858,4.026156,0.167538,1.48e-07,0.000407,0.824256,1,1,0,2,0.666667
"AT1G03840","Symbols: MGP | C2H2 and C2HC zinc fingers superfamily protein | chr1:967503-970130 REVERSE LENGTH=1686",0.006667,0.006667,0.010378,1,0.571761,3.19682,14.3066,0.51497,8,1,8,34,34,34,"0.0082","0.0006","0.8367",2.087224,3.220889,0.077441,0.023169,0.002212,0.923017,1,1,0,2,0.666667
"AT1G03850","Symbols:  | Glutaredoxin family protein | chr1:976097-977761 REVERSE LENGTH=887",0.584145,0.584145,1.497461,1,0.73994,9.50155,9.09628,1.10608,8,1,8,34,34,34,"<.0001","0.0048","0.3835",6.061457,2.316834,0.416211,5.59e-06,0.01443,0.566167,1,1,0,2,0.666667
"AT1G03870","Symbols: FLA9 | FASCICLIN-like arabinoogalactan 9 | chr1:982506-983540 REVERSE LENGTH=1035",0.512666,0.512666,2.253593,1,0.848341,17.2163,36.874,1.34802,8,1,8,34,34,34,"<.0001","<.0001","0.2543",9.169852,6.158763,0.594706,8.19e-09,4.55e-06,0.420539,1,1,0,2,0.666667
"AT1G03900","Symbols: ATNAP4, NAP4 | non-intrinsic ABC protein 4 | chr1:991139-993118 FORWARD LENGTH=1198",0.016729,0.016729,0.13718,1,0.9187,44.5998,7.09532,1.94017,8,1,8,34,34,34,"<.0001","0.0117","0.0857",15.08283,1.930788,1.067111,4.49e-14,0.031896,0.17694,1,1,0,2,0.666667
"AT1G03905","Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:993400-995784 FORWARD LENGTH=1141",0.062424,0.062424,0.478851,1,0.913092,11.5605,236.354,3.49486,8,1,8,34,34,34,"<.0001","<.0001","0.0048",7.023632,16.14725,2.320488,7.34e-07,5.16e-15,0.014319,1,1,1,3,1
"AT1G03970","Symbols: GBF4 | G-box binding factor 4 | chr1:1018100-1019247 FORWARD LENGTH=1148",0.027786,0.027786,0.160897,1,0.884869,28.5814,11.5453,3.46252,8,1,8,34,34,34,"<.0001","0.0017","0.0051",12.20723,2.757758,2.295405,1.51e-11,0.005808,0.015087,1,1,1,3,1
"AT1G03980","Symbols: ATPCS2, PCS2 | phytochelatin synthase 2 | chr1:1018570-1022108 REVERSE LENGTH=2337",0.008839,0.008839,0.013551,1,0.565175,1.88498,15.5183,1.58718,8,1,8,34,34,34,"0.0951","0.0004","0.1654",1.022029,3.414322,0.781568,0.192509,0.001472,0.301521,0,1,0,1,0.333333
"AT1G04000","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G44060.1); Has 62 Blast hits to 62 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 62; Viruses - 0; Other Eukaryotes - 0 (s",0.015353,0.015353,0.033994,1,0.69891,3.12748,39.2174,1.74786,8,1,8,34,34,34,"0.0093","<.0001","0.1229",2.032315,6.40465,0.910593,0.025953,2.71e-06,0.237333,1,1,0,2,0.666667
"AT1G04010","Symbols: PSAT1, ATPSAT1 | phospholipid sterol acyl transferase 1 | chr1:1031200-1036237 REVERSE LENGTH=2399",0.016881,0.016881,0.11997,1,0.906191,2.34367,259.729,3.86122,8,1,8,34,34,34,"0.04","<.0001","0.0025",1.398154,16.7618,2.600731,0.093185,1.52e-15,0.008046,0,1,1,2,0.666667
"AT1G04040","Symbols:  | HAD superfamily, subfamily IIIB acid phosphatase  | chr1:1042362-1043864 REVERSE LENGTH=1063",0.141726,0.141726,0.539197,1,0.824769,16.0025,9.56536,2.44448,8,1,8,34,34,34,"<.0001","0.0039","0.0331",8.758159,2.403771,1.480759,1.94e-08,0.012066,0.078977,1,1,0,2,0.666667
"AT1G04130","Symbols: TPR2, AtTPR2 | Tetratricopeptide repeat (TPR)-like superfamily protein | chr1:1073427-1075568 FORWARD LENGTH=1315",0.060638,0.060638,0.167334,1,0.758416,0.98808,87.0348,0.76901,8,1,8,34,34,34,"0.4624","<.0001","0.6321",0.335006,10.17432,0.19924,0.644558,1.01e-09,0.788867,0,1,0,1,0.333333
"AT1G04140","Symbols:  | Transducin family protein / WD-40 repeat family protein | chr1:1075543-1080630 REVERSE LENGTH=3123",0.024462,0.024462,0.100913,1,0.838393,9.56277,85.3178,2.43234,8,1,8,34,34,34,"<.0001","<.0001","0.0338",6.091885,10.0677,1.47082,5.24e-06,1.26e-09,0.080528,1,1,0,2,0.666667
"AT1G04220","Symbols: KCS2 | 3-ketoacyl-CoA synthase 2 | chr1:1119699-1122526 REVERSE LENGTH=1784",0.059036,0.059036,0.17092,1,0.769734,8.89802,26.1109,1.64342,8,1,8,34,34,34,"<.0001","<.0001","0.1491",5.754898,4.90754,0.826485,1.07e-05,6.4e-05,0.277659,1,1,0,2,0.666667
"AT1G04230","Symbols:  | Protein of unknown function (DUF2361) | chr1:1125518-1128168 FORWARD LENGTH=1376",0.02868,0.02868,0.063863,1,0.70061,7.72974,12.6788,0.71072,8,1,8,34,34,34,"<.0001","0.0011","0.6802",5.124693,2.951876,0.167337,4.02e-05,0.003873,0.824391,1,1,0,2,0.666667
"AT1G04240","Symbols: SHY2, IAA3 | AUX/IAA transcriptional regulator family protein | chr1:1128188-1129551 REVERSE LENGTH=1178",0.176733,0.176733,0.401525,1,0.706563,4.92872,33.6544,1.14128,8,1,8,34,34,34,"0.0004","<.0001","0.362",3.37447,5.806726,0.441288,0.001602,9.54e-06,0.543472,1,1,0,2,0.666667
"AT1G04250","Symbols: AXR3, IAA17 | AUX/IAA transcriptional regulator family protein | chr1:1136258-1138613 FORWARD LENGTH=1087",0.059555,0.059555,0.686071,1,0.94213,53.3693,50.7832,9.58244,8,1,8,34,34,34,"<.0001","<.0001","<.0001",16.28419,7.509574,6.101634,3.92e-15,2.65e-07,5.13e-06,1,1,1,3,1
